26.057,126.56,110.26,58,115
27.174,127.02,113.4,59,115
28.399,127.35,115.76,60,115
40.293,130.83,140.5,70,115
42.272,130.34,137.68,71,115
43.609,130.52,139.08,72,115
45.044,130.6,139.82,73,115
46.646,130.51,139.5,74,115
48.258,130.4,139.11,75,115
49.629,130.55,140.27,76,115
51.313,130.37,139.43,77,115
52.894,130.3,139.26,78,115
54.249,130.46,140.51,79,115
55.763,130.46,140.76,80,115
57.276,130.46,141.01,81,115
58.745,130.5,141.54,82,115
60.301,130.46,141.53,83,115
61.773,130.5,142.04,84,115
63.144,130.63,143.16,85,115
64.418,130.86,144.86,86,115
65.781,131,146.01,87,115
67.159,131.12,147.06,88,115
68.56,131.23,147.97,89,115
69.988,131.3,148.72,90,115
71.441,131.35,149.31,91,115
72.931,131.37,149.69,92,115
74.433,131.38,149.99,93,115
75.868,131.45,150.68,94,115
77.369,131.46,150.99,95,115
78.893,131.44,151.16,96,115
80.448,131.4,151.17,97,115
82.098,131.27,150.63,98,115
83.73,131.17,150.2,99,115
85.415,131.01,149.49,100,115
87.088,130.87,148.85,101,115
88.809,130.68,147.95,102,115
90.534,130.5,147.05,103,115
92.226,130.34,146.33,104,115
93.914,130.19,145.65,105,115
95.67,129.99,144.6,106,115
97.395,129.81,143.75,107,115
99.127,129.63,142.86,108,115
100.77,129.52,142.48,109,115
102.49,129.35,141.64,110,115
104.28,129.12,140.48,111,115
106.22,128.78,138.56,112,115
107.85,128.68,138.24,113,115
109.62,128.48,137.23,114,115
111.34,128.32,136.49,115,115
112.96,128.24,136.26,116,115
114.68,128.09,135.55,117,115
16.374,126.96,100.96,51,116
17.859,127.02,101.58,52,116
19.125,127.32,103.78,53,116
20.483,127.52,105.3,54,116
21.667,127.9,108.04,55,116
23.069,128.05,109.22,56,116
24.318,128.36,111.46,57,116
25.603,128.62,113.42,58,116
26.832,128.95,115.76,59,116
27.937,129.41,118.94,60,116
40.68,131.97,137.92,70,116
41.978,132.19,139.57,71,116
43.394,132.28,140.44,72,116
45.051,132.13,139.75,73,116
46.557,132.14,140.03,74,116
47.918,132.29,141.25,75,116
49.432,132.28,141.48,76,116
55.775,131.99,140.64,80,116
57.237,132.04,141.21,81,116
58.589,132.19,142.46,82,116
60.236,132.06,141.89,83,116
61.639,132.16,142.82,84,116
62.94,132.37,144.36,85,116
64.294,132.51,145.57,86,116
65.661,132.65,146.69,87,116
67.022,132.79,147.85,88,116
68.42,132.89,148.76,89,116
69.853,132.96,149.47,90,116
71.307,133.02,150.05,91,116
72.674,133.15,151.15,92,116
74.163,133.16,151.52,93,116
75.622,133.21,152.07,94,116
77.18,133.16,152.04,95,116
78.679,133.17,152.35,96,116
80.199,133.16,152.55,97,116
81.813,133.07,152.21,98,116
83.415,132.98,151.95,99,116
85.061,132.86,151.44,100,116
86.644,132.8,151.3,101,116
88.325,132.65,150.61,102,116
89.994,132.51,150,103,116
91.786,132.27,148.72,104,116
93.407,132.18,148.4,105,116
95.134,131.99,147.5,106,116
96.819,131.85,146.84,107,116
98.472,131.73,146.36,108,116
100.32,131.45,144.85,109,116
101.96,131.35,144.45,110,116
103.6,131.25,144.09,111,116
105.46,130.96,142.53,112,116
107.32,130.68,141,113,116
109.12,130.45,139.8,114,116
110.7,130.4,139.77,115,116
112.41,130.25,139.1,116,116
114.31,129.94,137.39,117,116
116.18,129.67,135.92,118,116
117.83,129.57,135.56,119,116
119.73,129.27,133.92,120,116
14.828,128.54,100.77,50,117
16.263,128.66,101.75,51,117
17.574,128.91,103.63,52,117
18.84,129.21,105.82,53,117
19.999,129.62,108.76,54,117
21.468,129.69,109.45,55,117
22.758,129.95,111.4,56,117
24.049,130.21,113.34,57,117
25.17,130.66,116.45,58,117
26.464,130.91,118.31,59,117
39.099,133.58,138.09,69,117
40.715,133.47,137.66,70,117
41.933,133.77,139.83,71,117
43.352,133.86,140.67,72,117
44.849,133.88,141.02,73,117
46.101,134.14,142.93,74,117
47.694,134.05,142.64,75,117
54.324,133.47,139.96,79,117
55.774,133.53,140.61,80,117
57.047,133.76,142.35,81,117
58.614,133.71,142.27,82,117
60.229,133.61,141.89,83,117
61.482,133.85,143.74,84,117
62.848,133.99,144.88,85,117
64.198,134.14,146.11,86,117
65.567,134.28,147.22,87,117
66.947,134.4,148.25,88,117
68.344,134.5,149.18,89,117
69.755,134.59,150.01,90,117
71.111,134.73,151.17,91,117
72.587,134.76,151.62,92,117
73.992,134.86,152.48,93,117
75.518,134.84,152.62,94,117
76.943,134.91,153.36,95,117
78.499,134.87,153.34,96,117
80.016,134.86,153.55,97,117
81.558,134.83,153.62,98,117
83.156,134.75,153.37,99,117
84.746,134.68,153.17,100,117
86.351,134.59,152.9,101,117
87.96,134.51,152.6,102,117
89.607,134.39,152.11,103,117
91.293,134.24,151.4,104,117
92.992,134.08,150.63,105,117
94.698,133.91,149.84,106,117
96.21,133.91,150.11,107,117
98,133.68,148.88,108,117
99.701,133.52,148.14,109,117
101.42,133.35,147.3,110,117
103.14,133.18,146.51,111,117
104.92,132.96,145.36,112,117
106.51,132.9,145.25,113,117
108.37,132.62,143.72,114,117
110.14,132.42,142.67,115,117
111.89,132.23,141.77,116,117
113.88,131.85,139.58,117,117
115.44,131.83,139.7,118,117
117.19,131.64,138.8,119,117
119.11,131.32,137.03,120,117
14.526,130.46,102.97,50,118
15.904,130.63,104.36,51,118
17.185,130.91,106.45,52,118
18.444,131.22,108.67,53,118
19.727,131.49,110.69,54,118
21.083,131.68,112.18,55,118
22.371,131.94,114.13,56,118
23.642,132.22,116.19,57,118
24.993,132.41,117.66,58,118
26.162,132.79,120.4,59,118
39.165,135.06,137.62,69,118
40.481,135.25,139.16,70,118
41.909,135.34,139.95,71,118
43.272,135.49,141.17,72,118
44.441,135.83,143.62,73,118
45.993,135.78,143.59,74,118
47.356,135.92,144.77,75,118
54.289,135.04,140.14,79,118
55.658,135.18,141.29,80,118
56.874,135.47,143.39,81,118
58.707,135.16,141.66,82,118
60.132,135.24,142.45,83,118
61.404,135.47,144.17,84,118
62.759,135.61,145.38,85,118
64.117,135.76,146.56,86,118
65.516,135.86,147.48,87,118
66.884,135.99,148.59,88,118
68.312,136.07,149.32,89,118
69.655,136.22,150.56,90,118
71.028,136.34,151.62,91,118
72.521,136.36,151.96,92,118
73.887,136.48,153.04,93,118
75.351,136.52,153.55,94,118
76.804,136.57,154.12,95,118
78.339,136.55,154.22,96,118
79.803,136.58,154.72,97,118
81.307,136.59,155,98,118
82.901,136.51,154.77,99,118
84.449,136.48,154.8,100,118
86.011,136.43,154.76,101,118
87.548,136.4,154.86,102,118
89.32,136.18,153.65,103,118
90.915,136.1,153.44,104,118
92.633,135.92,152.56,105,118
94.233,135.85,152.34,106,118
95.894,135.72,151.79,107,118
97.561,135.59,151.21,108,118
99.161,135.52,151,109,118
100.82,135.4,150.48,110,118
102.61,135.17,149.28,111,118
104.31,135.01,148.55,112,118
105.99,134.88,147.98,113,118
107.72,134.7,147.09,114,118
109.51,134.48,145.92,115,118
111.38,134.2,144.38,116,118
113.09,134.05,143.68,117,118
114.89,133.82,142.51,118,118
116.91,133.42,140.21,119,118
118.53,133.35,140,120,118
12.919,132.11,103.25,49,119
14.122,132.48,105.93,50,119
15.465,132.69,107.56,51,119
16.792,132.92,109.28,52,119
18.059,133.21,111.43,53,119
19.454,133.35,112.64,54,119
20.732,133.62,114.67,55,119
22.054,133.85,116.36,56,119
23.376,134.06,118.04,57,119
24.677,134.3,119.86,58,119
25.945,134.58,121.89,59,119
27.212,134.85,123.9,60,119
28.501,135.09,125.75,61,119
29.159,136,131.91,62,119
30.229,136.47,135.2,63,119
39.02,136.74,138.55,69,119
40.456,136.82,139.29,70,119
41.814,136.97,140.54,71,119
42.998,137.3,142.91,72,119
44.327,137.48,144.32,73,119
45.725,137.58,145.28,74,119
47.267,137.55,145.31,75,119
52.852,136.51,139.37,78,119
54.143,136.73,141.02,79,119
55.488,136.89,142.31,80,119
56.756,137.12,144.08,81,119
58.646,136.76,141.99,82,119
59.973,136.93,143.39,83,119
61.347,137.06,144.48,84,119
62.721,137.19,145.57,85,119
64.124,137.29,146.47,86,119
65.501,137.41,147.53,87,119
66.893,137.52,148.49,88,119
68.27,137.64,149.53,89,119
69.616,137.79,150.75,90,119
71.017,137.89,151.64,91,119
72.415,137.99,152.53,92,119
73.874,138.03,153.07,93,119
75.285,138.12,153.89,94,119
76.68,138.22,154.79,95,119
78.186,138.22,155.05,96,119
79.661,138.24,155.49,97,119
81.131,138.28,155.96,98,119
82.691,138.23,155.91,99,119
84.206,138.22,156.12,100,119
85.775,138.17,156.03,101,119
87.332,138.12,156.02,102,119
88.947,138.03,155.68,103,119
90.538,137.96,155.48,104,119
92.231,137.8,154.73,105,119
93.93,137.64,153.95,106,119
95.577,137.53,153.47,107,119
97.182,137.45,153.22,108,119
98.861,137.31,152.58,109,119
100.46,137.24,152.38,110,119
102.13,137.11,151.79,111,119
103.79,136.98,151.27,112,119
105.5,136.83,150.53,113,119
107.25,136.64,149.56,114,119
108.87,136.55,149.25,115,119
112.45,136.11,146.95,117,119
114.35,135.81,145.25,118,119
116.1,135.62,144.32,119,119
11.263,133.82,103.9,48,120
12.549,134.09,105.98,49,120
13.831,134.37,108.06,50,120
15.038,134.73,110.67,51,120
16.43,134.88,111.9,52,120
17.869,134.98,112.79,53,120
19.17,135.22,114.66,54,120
20.465,135.47,116.55,55,120
21.817,135.66,118.02,56,120
23.081,135.94,120.1,57,120
24.364,136.19,122.03,58,120
25.626,136.47,124.09,59,120
26.828,136.81,126.54,60,120
27.987,137.18,129.27,61,120
29.067,137.64,132.52,62,120
30.012,138.24,136.65,63,120
38.976,138.33,138.81,69,120
40.409,138.41,139.57,70,120
41.626,138.7,141.73,71,120
42.886,138.95,143.6,72,120
44.373,138.97,143.99,73,120
45.472,139.37,146.87,74,120
48.043,138.32,140.3,75,120
49.834,138.05,138.78,76,120
52.666,138.23,140.51,78,120
53.93,138.47,142.31,79,120
55.311,138.59,143.38,80,120
56.735,138.68,144.17,81,120
58.518,138.42,142.74,82,120
59.889,138.55,143.86,83,120
61.322,138.62,144.59,84,120
62.707,138.74,145.62,85,120
64.159,138.79,146.22,86,120
65.524,138.93,147.35,87,120
66.896,139.05,148.43,88,120
68.194,139.25,149.94,89,120
69.604,139.34,150.78,90,120
71.023,139.42,151.56,91,120
72.454,139.48,152.27,92,120
73.803,139.63,153.45,93,120
75.171,139.75,154.51,94,120
76.623,139.8,155.08,95,120
78.075,139.85,155.64,96,120
79.512,139.91,156.3,97,120
80.972,139.95,156.82,98,120
82.478,139.95,157.07,99,120
84.058,139.88,156.91,100,120
85.579,139.87,157.09,101,120
87.111,139.85,157.2,102,120
88.724,139.76,156.87,103,120
90.272,139.72,156.91,104,120
91.852,139.66,156.77,105,120
93.504,139.54,156.24,106,120
95.156,139.42,155.72,107,120
96.808,139.3,155.21,108,120
98.424,139.21,154.9,109,120
100.14,139.04,154.07,110,120
101.83,138.9,153.36,111,120
103.44,138.82,153.11,112,120
105.08,138.71,152.71,113,120
106.7,138.63,152.4,114,120
108.37,138.5,151.82,115,120
110.17,138.27,150.62,116,120
9.9466,135.14,102.02,47,121
11.037,135.64,105.57,48,121
12.228,136.02,108.34,49,121
13.443,136.37,110.9,50,121
14.816,136.54,112.28,51,121
16.163,136.74,113.83,52,121
17.555,136.88,115.04,53,121
18.906,137.07,116.53,54,121
20.28,137.23,117.85,55,121
21.558,137.49,119.84,56,121
22.751,137.85,122.42,57,121
24.045,138.09,124.25,58,121
25.192,138.48,127.1,59,121
26.439,138.77,129.22,60,121
27.628,139.11,131.72,61,121
28.769,139.5,134.53,62,121
30.059,139.73,136.3,63,121
37.712,139.62,136.88,68,121
38.896,139.95,139.3,69,121
40.28,140.07,140.38,70,121
41.549,140.31,142.2,71,121
42.966,140.4,143.05,72,121
44.3,140.57,144.43,73,121
45.239,141.13,148.34,74,121
49.558,139.86,140.5,76,121
52.335,140.09,142.55,78,121
53.721,140.21,143.59,79,121
55.222,140.22,143.9,80,121
56.722,140.23,144.21,81,121
58.334,140.13,143.84,82,121
59.876,140.1,143.9,83,121
61.331,140.15,144.5,84,121
62.733,140.25,145.42,85,121
64.089,140.39,146.6,86,121
65.47,140.51,147.63,87,121
66.876,140.61,148.51,88,121
68.2,140.78,149.87,89,121
69.623,140.85,150.62,90,121
70.982,140.99,151.76,91,121
72.352,141.11,152.82,92,121
73.718,141.24,153.9,93,121
75.163,141.29,154.51,94,121
76.528,141.41,155.58,95,121
77.954,141.48,156.3,96,121
79.413,141.53,156.82,97,121
80.866,141.57,157.37,98,121
82.367,141.57,157.65,99,121
83.884,141.56,157.85,100,121
85.365,141.59,158.24,101,121
86.9,141.56,158.33,102,121
88.41,141.56,158.57,103,121
89.966,141.51,158.55,104,121
91.579,141.42,158.22,105,121
93.201,141.33,157.85,106,121
94.883,141.18,157.16,107,121
96.472,141.12,156.98,108,121
98.132,140.99,156.42,109,121
99.719,140.93,156.26,110,121
101.36,140.82,155.85,111,121
103.09,140.64,154.94,112,121
104.66,140.59,154.86,113,121
106.27,140.51,154.6,114,121
107.98,140.36,153.85,115,121
109.57,140.3,153.72,116,121
111.31,140.11,152.79,117,121
113.04,139.94,151.94,118,121
114.72,139.82,151.37,119,121
9.7052,136.98,103.81,47,122
10.803,137.46,107.3,48,122
11.931,137.91,110.52,49,122
13.249,138.14,112.31,50,122
14.645,138.29,113.5,51,122
16.014,138.46,114.88,52,122
17.396,138.61,116.16,53,122
18.762,138.78,117.54,54,122
20.126,138.95,118.93,55,122
21.256,139.37,121.96,56,122
22.425,139.75,124.7,57,122
23.642,140.07,127.06,58,122
24.821,140.42,129.66,59,122
26.114,140.65,131.45,60,122
27.379,140.91,133.42,61,122
28.684,141.13,135.09,62,122
30.646,140.66,132.26,63,122
37.319,141.56,139.47,68,122
38.758,141.63,140.18,69,122
40.161,141.73,141.13,70,122
41.544,141.86,142.21,71,122
43.021,141.89,142.66,72,122
44.327,142.08,144.22,73,122
49.655,141.3,139.84,76,122
50.487,141.96,144.4,77,122
52.14,141.82,143.75,78,122
53.616,141.85,144.21,79,122
55.205,141.77,143.97,80,122
56.745,141.74,144.03,81,122
58.164,141.83,144.85,82,122
59.813,141.7,144.25,83,122
61.284,141.73,144.74,84,122
62.685,141.83,145.67,85,122
64.073,141.95,146.66,86,122
65.458,142.06,147.66,87,122
66.81,142.2,148.86,88,122
68.189,142.32,149.89,89,122
69.583,142.42,150.82,90,122
70.878,142.61,152.33,91,122
72.277,142.71,153.22,92,122
73.669,142.81,154.14,93,122
75.047,142.92,155.14,94,122
76.515,142.96,155.62,95,122
77.901,143.06,156.56,96,122
79.312,143.14,157.35,97,122
80.764,143.19,157.91,98,122
82.238,143.22,158.34,99,122
83.673,143.28,158.99,100,122
85.135,143.31,159.49,101,122
86.663,143.29,159.61,102,122
88.219,143.25,159.58,103,122
89.783,143.2,159.51,104,122
91.369,143.13,159.33,105,122
92.993,143.03,158.94,106,122
94.546,143,158.95,107,122
96.197,142.88,158.42,108,122
97.823,142.78,158.05,109,122
99.387,142.73,158,110,122
101.05,142.61,157.44,111,122
102.66,142.53,157.19,112,122
104.29,142.43,156.8,113,122
105.84,142.4,156.83,114,122
107.48,142.3,156.43,115,122
109.11,142.2,156.05,116,122
110.75,142.1,155.65,117,122
112.47,141.94,154.87,118,122
114.15,141.81,154.25,119,122
115.81,141.69,153.78,120,122
117.58,141.49,152.74,121,122
119.41,141.25,151.39,122,122
8.5676,138.09,100.57,46,123
9.5194,138.75,105.19,47,123
10.638,139.21,108.51,48,123
11.819,139.6,111.33,49,123
13.191,139.77,112.71,50,123
14.549,139.95,114.18,51,123
15.92,140.11,115.55,52,123
17.27,140.3,117.06,53,123
18.617,140.49,118.56,54,123
19.896,140.75,120.55,55,123
20.904,141.3,124.45,56,123
22.124,141.61,126.8,57,123
23.291,141.98,129.5,58,123
24.546,142.26,131.56,59,123
25.872,142.45,133.11,60,123
27.176,142.67,134.79,61,123
28.821,142.53,134.12,62,123
30.818,142.02,131.05,63,123
36.975,143.44,141.72,68,123
38.577,143.34,141.34,69,123
40.095,143.33,141.53,70,123
41.579,143.36,141.94,71,123
42.976,143.47,142.92,72,123
44.618,143.33,142.3,73,123
49.712,142.79,139.45,76,123
50.347,143.62,145.25,77,123
51.919,143.56,145.1,78,123
53.531,143.46,144.7,79,123
55.18,143.33,144.08,80,123
56.738,143.29,144.04,81,123
58.035,143.48,145.6,82,123
59.811,143.24,144.22,83,123
61.199,143.35,145.23,84,123
62.611,143.44,146.08,85,123
64.023,143.53,146.92,86,123
65.387,143.66,148.05,87,123
66.751,143.79,149.17,88,123
68.096,143.94,150.4,89,123
69.474,144.05,151.42,90,123
70.834,144.19,152.54,91,123
72.249,144.27,153.34,92,123
73.607,144.4,154.46,93,123
75.018,144.48,155.26,94,123
76.442,144.55,155.99,95,123
77.829,144.66,156.93,96,123
79.247,144.73,157.68,97,123
80.685,144.79,158.32,98,123
82.111,144.86,159.02,99,123
83.494,144.96,159.95,100,123
85.036,144.93,159.99,101,123
86.533,144.93,160.29,102,123
88.051,144.92,160.47,103,123
89.544,144.93,160.79,104,123
91.109,144.88,160.72,105,123
92.667,144.84,160.68,106,123
94.247,144.77,160.53,107,123
95.936,144.62,159.79,108,123
97.535,144.55,159.55,109,123
99.104,144.5,159.48,110,123
100.73,144.4,159.11,111,123
102.34,144.32,158.82,112,123
103.82,144.35,159.25,113,123
105.44,144.26,158.91,114,123
107.08,144.15,158.46,115,123
108.7,144.06,158.15,116,123
110.42,143.9,157.33,117,123
111.99,143.85,157.28,118,123
113.65,143.73,156.77,119,123
115.34,143.6,156.12,120,123
117.1,143.41,155.13,121,123
118.79,143.27,154.48,122,123
120.4,143.2,154.31,123,123
122.15,143.02,153.39,124,123
124.1,142.69,151.45,125,123
8.3901,139.86,101.89,46,124
9.4004,140.45,106.06,47,124
10.546,140.87,109.18,48,124
11.821,141.15,111.3,49,124
13.122,141.4,113.2,50,124
14.482,141.58,114.66,51,124
15.839,141.76,116.11,52,124
17.149,141.99,117.91,53,124
18.456,142.22,119.7,54,124
19.595,142.63,122.68,55,124
20.629,143.14,126.37,56,124
21.842,143.46,128.77,57,124
23.042,143.79,131.23,58,124
24.418,143.93,132.43,59,124
25.61,144.27,134.9,60,124
26.998,144.39,136,61,124
28.912,143.97,133.47,62,124
30.683,143.71,131.94,63,124
35.52,144.92,141.09,67,124
36.726,145.22,143.34,68,124
38.456,145,142.11,69,124
40.069,144.9,141.67,70,124
41.617,144.86,141.66,71,124
42.975,145,142.89,72,124
44.999,144.5,139.8,73,124
49.206,144.81,142.63,76,124
50.005,145.49,147.38,77,124
51.775,145.24,145.97,78,124
53.661,144.88,143.85,79,124
55.165,144.88,144.14,80,124
56.766,144.8,143.83,81,124
58.074,144.98,145.32,82,124
59.818,144.77,144.14,83,124
61.16,144.92,145.42,84,124
62.519,145.06,146.59,85,124
63.919,145.16,147.51,86,124
65.323,145.25,148.4,87,124
66.63,145.44,149.86,88,124
67.996,145.56,150.95,89,124
69.407,145.65,151.78,90,124
70.74,145.8,153.06,91,124
72.135,145.9,153.96,92,124
73.495,146.03,155.07,93,124
74.908,146.11,155.86,94,124
76.331,146.18,156.59,95,124
77.718,146.28,157.52,96,124
79.174,146.32,158.05,97,124
80.598,146.39,158.77,98,124
82.023,146.46,159.47,99,124
83.442,146.53,160.2,100,124
84.86,146.6,160.94,101,124
86.313,146.65,161.47,102,124
87.776,146.68,161.95,103,124
89.262,146.7,162.3,104,124
90.815,146.65,162.29,105,124
92.414,146.58,162.02,106,124
94.005,146.5,161.8,107,124
95.641,146.4,161.35,108,124
97.177,146.37,161.44,109,124
98.759,146.31,161.29,110,124
100.32,146.26,161.23,111,124
101.97,146.15,160.76,112,124
103.49,146.14,160.91,113,124
105.1,146.06,160.67,114,124
106.71,145.98,160.37,115,124
108.35,145.87,159.93,116,124
110.01,145.76,159.44,117,124
111.65,145.66,159.01,118,124
113.24,145.59,158.84,119,124
114.93,145.46,158.22,120,124
116.6,145.33,157.65,121,124
118.28,145.2,157.05,122,124
119.92,145.11,156.68,123,124
121.64,144.95,155.91,124,124
123.41,144.76,154.88,125,124
125.06,144.66,154.47,126,124
127.01,144.33,152.59,127,124
8.2039,141.63,103.28,46,125
9.3271,142.09,106.59,47,125
10.508,142.47,109.44,48,125
11.76,142.78,111.73,49,125
13.039,143.04,113.79,50,125
14.391,143.23,115.29,51,125
15.72,143.44,116.96,52,125
17.002,143.7,118.94,53,125
18.264,143.97,121.06,54,125
19.353,144.43,124.39,55,125
20.405,144.92,127.94,56,125
21.63,145.23,130.24,57,125
22.888,145.49,132.28,58,125
24.166,145.74,134.16,59,125
25.425,146,136.16,60,125
26.986,145.94,136.05,61,125
28.859,145.57,133.8,62,125
30.568,145.37,132.7,63,125
35.46,146.52,141.46,67,125
36.736,146.75,143.25,68,125
38.481,146.51,141.91,69,125
40.108,146.4,141.38,70,125
41.68,146.33,141.21,71,125
43.115,146.4,141.94,72,125
45.21,145.84,138.41,73,125
48.836,146.7,144.95,76,125
49.896,147.12,148.03,77,125
52.041,146.52,144.26,78,125
53.788,146.3,143.02,79,125
55.233,146.36,143.68,80,125
56.837,146.27,143.34,81,125
58.198,146.41,144.52,82,125
59.762,146.36,144.44,83,125
60.923,146.68,146.83,84,125
62.475,146.64,146.82,85,125
63.884,146.73,147.68,86,125
65.245,146.86,148.82,87,125
66.566,147.03,150.19,88,125
67.898,147.18,151.5,89,125
69.307,147.27,152.33,90,125
70.644,147.42,153.58,91,125
72.004,147.55,154.69,92,125
73.419,147.63,155.47,93,125
74.829,147.71,156.27,94,125
76.241,147.79,157.06,95,125
77.646,147.87,157.89,96,125
79.087,147.93,158.51,97,125
80.539,147.97,159.06,98,125
81.953,148.05,159.82,99,125
83.318,148.17,160.85,100,125
84.701,148.27,161.78,101,125
86.128,148.33,162.46,102,125
87.556,148.39,163.13,103,125
89.037,148.41,163.5,104,125
90.543,148.41,163.74,105,125
92.054,148.4,163.95,106,125
93.65,148.32,163.69,107,125
95.197,148.29,163.71,108,125
96.792,148.21,163.47,109,125
98.348,148.17,163.45,110,125
99.963,148.08,163.11,111,125
101.58,148,162.8,112,125
103.18,147.92,162.52,113,125
104.83,147.81,162.04,114,125
106.41,147.75,161.89,115,125
108.05,147.64,161.44,116,125
109.69,147.54,161.03,117,125
111.3,147.46,160.77,118,125
112.92,147.38,160.48,119,125
114.57,147.27,160,120,125
116.2,147.18,159.64,121,125
117.79,147.12,159.51,122,125
119.42,147.03,159.15,123,125
121.14,146.87,158.35,124,125
